时间[min]	数据[pA]
0.4660	7.8630
0.4663	7.8630
0.4667	7.8630
0.4670	7.8620
0.4673	7.8620
0.4677	7.8620
0.4680	7.8610
0.4683	7.8610
0.4687	7.8610
0.4690	7.8600
0.4693	7.8600
0.4697	7.8600
0.4700	7.8590
0.4703	7.8590
0.4707	7.8590
0.4710	7.8580
0.4713	7.8580
0.4717	7.8580
0.4720	7.8570
0.4723	7.8570
0.4727	7.8570
0.4730	7.8570
0.4733	7.8560
0.4737	7.8560
0.4740	7.8560
0.4743	7.8550
0.4747	7.8550
0.4750	7.8550
0.4753	7.8550
0.4757	7.8550
0.4760	7.8540
0.4763	7.8540
0.4767	7.8540
0.4770	7.8540
0.4773	7.8530
0.4777	7.8530
0.4780	7.8530
0.4783	7.8530
0.4787	7.8520
0.4790	7.8520
0.4793	7.8520
0.4797	7.8520
0.4800	7.8520
0.4803	7.8510
0.4807	7.8510
0.4810	7.8510
0.4813	7.8510
0.4817	7.8510
0.4820	7.8510
0.4823	7.8500
0.4827	7.8500
0.4830	7.8500
0.4833	7.8490
0.4837	7.8490
0.4840	7.8490
0.4843	7.8490
0.4847	7.8490
0.4850	7.8490
0.4853	7.8490
0.4857	7.8490
0.4860	7.8490
0.4863	7.8480
0.4867	7.8480
0.4870	7.8480
0.4873	7.8480
0.4877	7.8480
0.4880	7.8480
0.4883	7.8480
0.4887	7.8480
0.4890	7.8480
0.4893	7.8480
0.4897	7.8480
0.4900	7.8480
0.4903	7.8480
0.4907	7.8470
0.4910	7.8470
0.4913	7.8470
0.4917	7.8470
0.4920	7.8470
0.4923	7.8470
0.4927	7.8470
0.4930	7.8470
0.4933	7.8470
0.4937	7.8470
0.4940	7.8470
0.4943	7.8470
0.4947	7.8470
0.4950	7.8470
0.4953	7.8470
0.4957	7.8470
0.4960	7.8470
0.4963	7.8470
0.4967	7.8470
0.4970	7.8470
0.4973	7.8470
0.4977	7.8470
0.4980	7.8470
0.4983	7.8470
0.4987	7.8470
0.4990	7.8470
0.4993	7.8470
0.4997	7.8470
0.5000	7.8470
0.5003	7.8470
0.5007	7.8470
0.5010	7.8470
0.5013	7.8470
0.5017	7.8470
0.5020	7.8460
0.5023	7.8460
0.5027	7.8460
0.5030	7.8460
0.5033	7.8460
0.5037	7.8460
0.5040	7.8460
0.5043	7.8460
0.5047	7.8460
0.5050	7.8460
0.5053	7.8460
0.5057	7.8450
0.5060	7.8450
0.5063	7.8450
0.5067	7.8450
0.5070	7.8450
0.5073	7.8450
0.5077	7.8450
0.5080	7.8450
0.5083	7.8440
0.5087	7.8440
0.5090	7.8440
0.5093	7.8440
0.5097	7.8440
0.5100	7.8430
0.5103	7.8430
0.5107	7.8430
0.5110	7.8430
0.5113	7.8430
0.5117	7.8430
0.5120	7.8430
0.5123	7.8430
0.5127	7.8420
0.5130	7.8420
0.5133	7.8420
0.5137	7.8420
0.5140	7.8420
0.5143	7.8420
0.5147	7.8420
0.5150	7.8420
0.5153	7.8420
0.5157	7.8420
0.5160	7.8410
0.5163	7.8410
0.5167	7.8410
0.5170	7.8420
0.5173	7.8410
0.5177	7.8410
0.5180	7.8410
0.5183	7.8410
0.5187	7.8410
0.5190	7.8410
0.5193	7.8410
0.5197	7.8410
0.5200	7.8410
0.5203	7.8410
0.5207	7.8410
0.5210	7.8410
0.5213	7.8410
0.5217	7.8410
0.5220	7.8410
0.5223	7.8410
0.5227	7.8410
0.5230	7.8410
0.5233	7.8400
0.5237	7.8400
0.5240	7.8400
0.5243	7.8400
0.5247	7.8400
0.5250	7.8400
0.5253	7.8400
0.5257	7.8400
0.5260	7.8400
0.5263	7.8400
0.5267	7.8400
0.5270	7.8400
0.5273	7.8400
0.5277	7.8400
0.5280	7.8400
0.5283	7.8400
0.5287	7.8400
0.5290	7.8400
0.5293	7.8400
0.5297	7.8400
0.5300	7.8390
0.5303	7.8390
0.5307	7.8390
0.5310	7.8390
0.5313	7.8390
0.5317	7.8390
0.5320	7.8390
0.5323	7.8390
0.5327	7.8390
0.5330	7.8390
0.5333	7.8390
0.5337	7.8390
0.5340	7.8390
0.5343	7.8390
0.5347	7.8390
0.5350	7.8390
0.5353	7.8390
0.5357	7.8390
0.5360	7.8390
0.5363	7.8390
0.5367	7.8380
0.5370	7.8380
0.5373	7.8380
0.5377	7.8380
0.5380	7.8380
0.5383	7.8380
0.5387	7.8380
0.5390	7.8380
0.5393	7.8380
0.5397	7.8380
0.5400	7.8380
0.5403	7.8380
0.5407	7.8380
0.5410	7.8380
0.5413	7.8380
0.5417	7.8380
0.5420	7.8380
0.5423	7.8380
0.5427	7.8380
0.5430	7.8380
0.5433	7.8380
0.5437	7.8380
0.5440	7.8380
0.5443	7.8370
0.5447	7.8370
0.5450	7.8370
0.5453	7.8370
0.5457	7.8370
0.5460	7.8370
0.5463	7.8370
0.5467	7.8370
0.5470	7.8370
0.5473	7.8370
0.5477	7.8370
0.5480	7.8370
0.5483	7.8370
0.5487	7.8370
0.5490	7.8370
0.5493	7.8370
0.5497	7.8370
0.5500	7.8370
0.5503	7.8370
0.5507	7.8370
0.5510	7.8370
0.5513	7.8370
0.5517	7.8360
0.5520	7.8360
0.5523	7.8360
0.5527	7.8360
0.5530	7.8360
0.5533	7.8360
0.5537	7.8360
0.5540	7.8360
0.5543	7.8360
0.5547	7.8360
0.5550	7.8350
0.5553	7.8350
0.5557	7.8350
0.5560	7.8350
0.5563	7.8350
0.5567	7.8350
0.5570	7.8350
0.5573	7.8350
0.5577	7.8350
0.5580	7.8350
0.5583	7.8350
0.5587	7.8350
0.5590	7.8350
0.5593	7.8350
0.5597	7.8350
0.5600	7.8350
0.5603	7.8350
0.5607	7.8350
0.5610	7.8350
0.5613	7.8350
0.5617	7.8350
0.5620	7.8350
0.5623	7.8350
0.5627	7.8350
0.5630	7.8350
0.5633	7.8350
0.5637	7.8340
0.5640	7.8340
0.5643	7.8340
0.5647	7.8340
0.5650	7.8340
0.5653	7.8340
0.5657	7.8340
0.5660	7.8340
0.5663	7.8330
0.5667	7.8330
0.5670	7.8330
0.5673	7.8330
0.5677	7.8330
0.5680	7.8330
0.5683	7.8330
0.5687	7.8330
0.5690	7.8330
0.5693	7.8330
0.5697	7.8330
0.5700	7.8330
0.5703	7.8330
0.5707	7.8320
0.5710	7.8320
0.5713	7.8320
0.5717	7.8320
0.5720	7.8330
0.5723	7.8330
0.5727	7.8330
0.5730	7.8320
0.5733	7.8320
0.5737	7.8320
0.5740	7.8320
0.5743	7.8320
0.5747	7.8320
0.5750	7.8320
0.5753	7.8320
0.5757	7.8310
0.5760	7.8310
0.5763	7.8310
0.5767	7.8310
0.5770	7.8310
0.5773	7.8310
0.5777	7.8310
0.5780	7.8310
0.5783	7.8300
0.5787	7.8300
0.5790	7.8300
0.5793	7.8300
0.5797	7.8300
0.5800	7.8300
0.5803	7.8300
0.5807	7.8300
0.5810	7.8300
0.5813	7.8300
0.5817	7.8300
0.5820	7.8290
0.5823	7.8290
0.5827	7.8300
0.5830	7.8300
0.5833	7.8300
0.5837	7.8300
0.5840	7.8300
0.5843	7.8300
0.5847	7.8300
0.5850	7.8300
0.5853	7.8300
0.5857	7.8300
0.5860	7.8300
0.5863	7.8300
0.5867	7.8300
0.5870	7.8300
0.5873	7.8300
0.5877	7.8300
0.5880	7.8300
0.5883	7.8300
0.5887	7.8300
0.5890	7.8290
0.5893	7.8290
0.5897	7.8290
0.5900	7.8290
0.5903	7.8290
0.5907	7.8290
0.5910	7.8290
0.5913	7.8290
0.5917	7.8290
0.5920	7.8300
0.5923	7.8300
0.5927	7.8300
0.5930	7.8300
0.5933	7.8300
0.5937	7.8300
0.5940	7.8300
0.5943	7.8300
0.5947	7.8300
0.5950	7.8300
0.5953	7.8300
0.5957	7.8300
0.5960	7.8310
0.5963	7.8310
0.5967	7.8310
0.5970	7.8310
0.5973	7.8310
0.5977	7.8310
0.5980	7.8310
0.5983	7.8310
0.5987	7.8310
0.5990	7.8310
0.5993	7.8310
0.5997	7.8310
0.6000	7.8310
0.6003	7.8310
0.6007	7.8310
0.6010	7.8310
0.6013	7.8310
0.6017	7.8310
0.6020	7.8310
0.6023	7.8310
0.6027	7.8310
0.6030	7.8310
0.6033	7.8310
0.6037	7.8320
0.6040	7.8320
0.6043	7.8320
0.6047	7.8320
0.6050	7.8320
0.6053	7.8320
0.6057	7.8320
0.6060	7.8330
0.6063	7.8330
0.6067	7.8330
0.6070	7.8330
0.6073	7.8330
0.6077	7.8340
0.6080	7.8340
0.6083	7.8340
0.6087	7.8340
0.6090	7.8350
0.6093	7.8350
0.6097	7.8350
0.6100	7.8350
0.6103	7.8360
0.6107	7.8360
0.6110	7.8360
0.6113	7.8370
0.6117	7.8370
0.6120	7.8370
0.6123	7.8380
0.6127	7.8380
0.6130	7.8380
0.6133	7.8390
0.6137	7.8390
0.6140	7.8400
0.6143	7.8410
0.6147	7.8410
0.6150	7.8410
0.6153	7.8420
0.6157	7.8430
0.6160	7.8430
0.6163	7.8440
0.6167	7.8450
0.6170	7.8460
0.6173	7.8460
0.6177	7.8470
0.6180	7.8480
0.6183	7.8490
0.6187	7.8500
0.6190	7.8510
0.6193	7.8520
0.6197	7.8530
0.6200	7.8540
0.6203	7.8550
0.6207	7.8560
0.6210	7.8570
0.6213	7.8580
0.6217	7.8600
0.6220	7.8610
0.6223	7.8620
0.6227	7.8640
0.6230	7.8650
0.6233	7.8660
0.6237	7.8680
0.6240	7.8690
0.6243	7.8700
0.6247	7.8720
0.6250	7.8740
0.6253	7.8750
0.6257	7.8760
0.6260	7.8780
0.6263	7.8800
0.6267	7.8810
0.6270	7.8830
0.6273	7.8850
0.6277	7.8860
0.6280	7.8880
0.6283	7.8890
0.6287	7.8910
0.6290	7.8930
0.6293	7.8950
0.6297	7.8960
0.6300	7.8980
0.6303	7.9000
0.6307	7.9020
0.6310	7.9030
0.6313	7.9050
0.6317	7.9070
0.6320	7.9090
0.6323	7.9100
0.6327	7.9120
0.6330	7.9140
0.6333	7.9150
0.6337	7.9170
0.6340	7.9190
0.6343	7.9210
0.6347	7.9220
0.6350	7.9240
0.6353	7.9250
0.6357	7.9260
0.6360	7.9280
0.6363	7.9290
0.6367	7.9310
0.6370	7.9320
0.6373	7.9330
0.6377	7.9340
0.6380	7.9350
0.6383	7.9360
0.6387	7.9370
0.6390	7.9380
0.6393	7.9390
0.6397	7.9400
0.6400	7.9400
0.6403	7.9410
0.6407	7.9410
0.6410	7.9420
0.6413	7.9420
0.6417	7.9420
0.6420	7.9430
0.6423	7.9430
0.6427	7.9430
0.6430	7.9430
0.6433	7.9430
0.6437	7.9430
0.6440	7.9430
0.6443	7.9430
0.6447	7.9430
0.6450	7.9420
0.6453	7.9420
0.6457	7.9420
0.6460	7.9410
0.6463	7.9400
0.6467	7.9400
0.6470	7.9390
0.6473	7.9380
0.6477	7.9370
0.6480	7.9360
0.6483	7.9350
0.6487	7.9340
0.6490	7.9330
0.6493	7.9320
0.6497	7.9310
0.6500	7.9290
0.6503	7.9280
0.6507	7.9270
0.6510	7.9250
0.6513	7.9240
0.6517	7.9220
0.6520	7.9200
0.6523	7.9180
0.6527	7.9170
0.6530	7.9150
0.6533	7.9140
0.6537	7.9120
0.6540	7.9100
0.6543	7.9080
0.6547	7.9060
0.6550	7.9050
0.6553	7.9030
0.6557	7.9010
0.6560	7.8990
0.6563	7.8970
0.6567	7.8960
0.6570	7.8940
0.6573	7.8920
0.6577	7.8910
0.6580	7.8890
0.6583	7.8870
0.6587	7.8850
0.6590	7.8840
0.6593	7.8820
0.6597	7.8800
0.6600	7.8780
0.6603	7.8770
0.6607	7.8750
0.6610	7.8730
0.6613	7.8720
0.6617	7.8700
0.6620	7.8680
0.6623	7.8670
0.6627	7.8650
0.6630	7.8640
0.6633	7.8620
0.6637	7.8610
0.6640	7.8600
0.6643	7.8580
0.6647	7.8570
0.6650	7.8550
0.6653	7.8540
0.6657	7.8530
0.6660	7.8510
0.6663	7.8500
0.6667	7.8490
0.6670	7.8480
0.6673	7.8470
0.6677	7.8460
0.6680	7.8450
0.6683	7.8440
0.6687	7.8430
0.6690	7.8420
0.6693	7.8420
0.6697	7.8410
0.6700	7.8400
0.6703	7.8390
0.6707	7.8380
0.6710	7.8370
0.6713	7.8370
0.6717	7.8360
0.6720	7.8360
0.6723	7.8350
0.6727	7.8340
0.6730	7.8340
0.6733	7.8330
0.6737	7.8330
0.6740	7.8320
0.6743	7.8310
0.6747	7.8310
0.6750	7.8310
0.6753	7.8300
0.6757	7.8300
0.6760	7.8290
0.6763	7.8290
0.6767	7.8280
0.6770	7.8280
0.6773	7.8280
0.6777	7.8280
0.6780	7.8270
0.6783	7.8270
0.6787	7.8270
0.6790	7.8270
0.6793	7.8270
0.6797	7.8260
0.6800	7.8260
0.6803	7.8260
0.6807	7.8250
0.6810	7.8250
0.6813	7.8250
0.6817	7.8250
0.6820	7.8250
0.6823	7.8250
0.6827	7.8250
0.6830	7.8250
0.6833	7.8250
0.6837	7.8250
0.6840	7.8240
0.6843	7.8240
0.6847	7.8240
0.6850	7.8240
0.6853	7.8240
0.6857	7.8240
0.6860	7.8240
0.6863	7.8230
0.6867	7.8230
0.6870	7.8230
0.6873	7.8240
0.6877	7.8240
0.6880	7.8240
0.6883	7.8230
0.6887	7.8230
0.6890	7.8230
0.6893	7.8230
0.6897	7.8230
0.6900	7.8230
0.6903	7.8230
0.6907	7.8230
0.6910	7.8240
0.6913	7.8230
0.6917	7.8230
0.6920	7.8230
0.6923	7.8230
0.6927	7.8230
0.6930	7.8240
0.6933	7.8240
0.6937	7.8230
0.6940	7.8230
0.6943	7.8230
0.6947	7.8230
0.6950	7.8230
0.6953	7.8230
0.6957	7.8230
0.6960	7.8230
0.6963	7.8220
0.6967	7.8220
0.6970	7.8220
0.6973	7.8220
0.6977	7.8220
0.6980	7.8220
0.6983	7.8220
0.6987	7.8220
0.6990	7.8220
0.6993	7.8220
0.6997	7.8210
0.7000	7.8210
0.7003	7.8210
0.7007	7.8210
0.7010	7.8210
0.7013	7.8210
0.7017	7.8210
0.7020	7.8210
0.7023	7.8210
0.7027	7.8210
0.7030	7.8210
0.7033	7.8210
0.7037	7.8210
0.7040	7.8210
0.7043	7.8210
0.7047	7.8210
0.7050	7.8210
0.7053	7.8210
0.7057	7.8210
0.7060	7.8210
0.7063	7.8210
0.7067	7.8210
0.7070	7.8210
0.7073	7.8210
0.7077	7.8210
0.7080	7.8210
0.7083	7.8210
0.7087	7.8210
0.7090	7.8210
0.7093	7.8210
0.7097	7.8210
0.7100	7.8210
0.7103	7.8210
0.7107	7.8210
0.7110	7.8210
0.7113	7.8210
0.7117	7.8210
0.7120	7.8210
0.7123	7.8210
0.7127	7.8220
0.7130	7.8220
0.7133	7.8220
0.7137	7.8220
0.7140	7.8220
0.7143	7.8220
0.7147	7.8220
0.7150	7.8220
0.7153	7.8220
0.7157	7.8220
0.7160	7.8220
0.7163	7.8220
0.7167	7.8220
0.7170	7.8220
0.7173	7.8220
0.7177	7.8220
0.7180	7.8220
0.7183	7.8220
0.7187	7.8220
0.7190	7.8230
0.7193	7.8220
0.7197	7.8220
0.7200	7.8220
0.7203	7.8220
0.7207	7.8220
0.7210	7.8220
0.7213	7.8220
0.7217	7.8220
0.7220	7.8220
0.7223	7.8220
0.7227	7.8220
0.7230	7.8220
0.7233	7.8230
0.7237	7.8230
0.7240	7.8230
0.7243	7.8230
0.7247	7.8230
0.7250	7.8230
0.7253	7.8230
0.7257	7.8230
0.7260	7.8230
0.7263	7.8230
0.7267	7.8230
0.7270	7.8230
0.7273	7.8230
0.7277	7.8230
0.7280	7.8230
0.7283	7.8230
0.7287	7.8230
0.7290	7.8230
0.7293	7.8230
0.7297	7.8230
0.7300	7.8230
0.7303	7.8230
0.7307	7.8230
0.7310	7.8230
0.7313	7.8230
0.7317	7.8230
0.7320	7.8230
0.7323	7.8230
0.7327	7.8230
0.7330	7.8230
0.7333	7.8230
0.7337	7.8230
0.7340	7.8220
0.7343	7.8220
0.7347	7.8220
0.7350	7.8220
0.7353	7.8220
0.7357	7.8220
0.7360	7.8220
0.7363	7.8220
0.7367	7.8220
0.7370	7.8220
0.7373	7.8220
0.7377	7.8220
0.7380	7.8220
0.7383	7.8220
0.7387	7.8220
0.7390	7.8210
0.7393	7.8210
0.7397	7.8210
0.7400	7.8210
0.7403	7.8210
0.7407	7.8210
0.7410	7.8210
0.7413	7.8210
0.7417	7.8200
0.7420	7.8200
0.7423	7.8200
0.7427	7.8200
0.7430	7.8200
0.7433	7.8200
0.7437	7.8200
0.7440	7.8200
0.7443	7.8200
0.7447	7.8200
0.7450	7.8200
0.7453	7.8200
0.7457	7.8200
0.7460	7.8200
0.7463	7.8200
0.7467	7.8200
0.7470	7.8200
0.7473	7.8200
0.7477	7.8200
0.7480	7.8200
0.7483	7.8200
0.7487	7.8200
0.7490	7.8200
0.7493	7.8200
0.7497	7.8200
0.7500	7.8200
0.7503	7.8200
0.7507	7.8200
0.7510	7.8200
0.7513	7.8200
0.7517	7.8200
0.7520	7.8200
0.7523	7.8200
0.7527	7.8200
0.7530	7.8200
0.7533	7.8200
0.7537	7.8190
0.7540	7.8200
0.7543	7.8200
0.7547	7.8200
0.7550	7.8200
0.7553	7.8200
0.7557	7.8200
0.7560	7.8200
0.7563	7.8200
0.7567	7.8200
0.7570	7.8200
0.7573	7.8200
0.7577	7.8200
0.7580	7.8200
0.7583	7.8200
0.7587	7.8200
0.7590	7.8200
0.7593	7.8200
0.7597	7.8200
0.7600	7.8200
0.7603	7.8200
0.7607	7.8200
0.7610	7.8200
0.7613	7.8210
0.7617	7.8210
0.7620	7.8210
0.7623	7.8210
0.7627	7.8210
0.7630	7.8210
0.7633	7.8210
0.7637	7.8210
0.7640	7.8210
0.7643	7.8210
0.7647	7.8210
0.7650	7.8210
0.7653	7.8210
0.7657	7.8210
0.7660	7.8210
0.7663	7.8210
0.7667	7.8210
0.7670	7.8220
0.7673	7.8220
0.7677	7.8220
0.7680	7.8220
0.7683	7.8220
0.7687	7.8220
0.7690	7.8220
0.7693	7.8230
0.7697	7.8230
0.7700	7.8230
0.7703	7.8230
0.7707	7.8230
0.7710	7.8230
0.7713	7.8230
0.7717	7.8230
0.7720	7.8230
0.7723	7.8230
0.7727	7.8230
0.7730	7.8240
0.7733	7.8240
0.7737	7.8240
0.7740	7.8240
0.7743	7.8240
0.7747	7.8240
0.7750	7.8240
0.7753	7.8240
0.7757	7.8240
0.7760	7.8240
0.7763	7.8240
0.7767	7.8240
0.7770	7.8240
0.7773	7.8240
0.7777	7.8240
0.7780	7.8240
0.7783	7.8240
0.7787	7.8240
0.7790	7.8240
0.7793	7.8250
0.7797	7.8250
0.7800	7.8250
0.7803	7.8250
0.7807	7.8250
0.7810	7.8250
0.7813	7.8250
0.7817	7.8250
0.7820	7.8250
0.7823	7.8250
0.7827	7.8250
0.7830	7.8250
0.7833	7.8250
0.7837	7.8250
0.7840	7.8250
0.7843	7.8260
0.7847	7.8260
0.7850	7.8260
0.7853	7.8270
0.7857	7.8270
0.7860	7.8270
0.7863	7.8280
0.7867	7.8280
0.7870	7.8290
0.7873	7.8300
0.7877	7.8310
0.7880	7.8310
0.7883	7.8320
0.7887	7.8330
0.7890	7.8350
0.7893	7.8360
0.7897	7.8370
0.7900	7.8390
0.7903	7.8410
0.7907	7.8430
0.7910	7.8460
0.7913	7.8480
0.7917	7.8510
0.7920	7.8540
0.7923	7.8580
0.7927	7.8620
0.7930	7.8670
0.7933	7.8720
0.7937	7.8770
0.7940	7.8830
0.7943	7.8900
0.7947	7.8980
0.7950	7.9060
0.7953	7.9160
0.7957	7.9260
0.7960	7.9370
0.7963	7.9490
0.7967	7.9630
0.7970	7.9780
0.7973	7.9950
0.7977	8.0130
0.7980	8.0330
0.7983	8.0550
0.7987	8.0790
0.7990	8.1050
0.7993	8.1340
0.7997	8.1650
0.8000	8.2000
0.8003	8.2370
0.8007	8.2780
0.8010	8.3220
0.8013	8.3700
0.8017	8.4270
0.8020	8.4840
0.8023	8.5460
0.8027	8.6130
0.8030	8.6860
0.8033	8.7650
0.8037	8.8500
0.8040	8.9420
0.8043	9.0410
0.8047	9.1480
0.8050	9.2630
0.8053	9.3870
0.8057	9.5210
0.8060	9.6640
0.8063	9.8180
0.8067	9.9830
0.8070	10.1600
0.8073	10.3500
0.8077	10.5530
0.8080	10.7690
0.8083	11.0010
0.8087	11.2480
0.8090	11.5100
0.8093	11.7900
0.8097	12.0880
0.8100	12.4040
0.8103	12.7400
0.8107	13.0960
0.8110	13.4730
0.8113	13.8730
0.8117	14.2950
0.8120	14.7410
0.8123	15.2110
0.8127	15.7070
0.8130	16.2290
0.8133	16.7790
0.8137	17.3570
0.8140	17.9640
0.8143	18.6000
0.8147	19.2670
0.8150	19.9650
0.8153	20.6950
0.8157	21.4580
0.8160	22.2540
0.8163	23.0840
0.8167	23.9490
0.8170	24.8480
0.8173	25.7830
0.8177	26.7540
0.8180	27.7610
0.8183	28.8410
0.8187	29.9210
0.8190	31.0380
0.8193	32.1900
0.8197	33.3800
0.8200	34.6060
0.8203	35.8680
0.8207	37.1660
0.8210	38.5000
0.8213	39.8680
0.8217	41.2710
0.8220	42.7080
0.8223	44.1770
0.8227	45.6780
0.8230	47.2100
0.8233	48.7710
0.8237	50.3610
0.8240	51.9770
0.8243	53.6190
0.8247	55.2840
0.8250	56.9720
0.8253	58.6800
0.8257	60.4060
0.8260	62.1490
0.8263	63.9060
0.8267	65.6750
0.8270	67.4550
0.8273	69.2420
0.8277	71.0350
0.8280	72.8310
0.8283	74.6270
0.8287	76.4220
0.8290	78.2110
0.8293	79.9940
0.8297	81.7660
0.8300	83.5250
0.8303	85.2690
0.8307	86.9940
0.8310	88.6990
0.8313	90.3790
0.8317	92.0330
0.8320	93.6570
0.8323	95.2490
0.8327	96.8050
0.8330	98.3240
0.8333	99.8020
0.8337	101.2370
0.8340	102.6270
0.8343	103.9690
0.8347	105.2610
0.8350	106.4470
0.8353	107.6320
0.8357	108.7600
0.8360	109.8290
0.8363	110.8370
0.8367	111.7830
0.8370	112.6640
0.8373	113.4800
0.8377	114.2280
0.8380	114.9070
0.8383	115.5160
0.8387	116.0550
0.8390	116.5210
0.8393	116.9150
0.8397	117.2360
0.8400	117.4830
0.8403	117.6560
0.8407	117.7560
0.8410	117.7820
0.8413	117.7340
0.8417	117.6140
0.8420	117.4210
0.8423	117.1550
